,month_year,cbsa_code,site,aqi,Manufacturing,"Mining, quarrying, and oil and gas extraction",Transportation and warehousing,Utilities,Wholesale trade,10300,11460,16980,17140,18020,18820,19820,22420,24700,26900,31080,32500,33780,34620,34900,35220,35860,36860,37100,40140,41940,42100,42220,42980,44700,46700,48940,sector,emp,estab,Crude_Oil_Price
4199,01-2016,46700,0004,40.55882352941177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wholesale trade,4882.0,293.0,27.02
4200,01-2016,26900,0007,41.54761904761905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,27.02
4201,01-2016,26900,0007,41.54761904761905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,27.02
4202,01-2016,26900,0007,41.54761904761905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,27.02
4203,01-2016,26900,0007,41.54761904761905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,27.02
4204,01-2016,26900,0011,31.404761904761905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,27.02
4205,01-2016,26900,0011,31.404761904761905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,27.02
4206,01-2016,26900,0011,31.404761904761905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,27.02
4207,01-2016,26900,0011,31.404761904761905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,27.02
4208,01-2016,26900,0078,38.706896551724135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,27.02
4209,01-2016,26900,0078,38.706896551724135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,27.02
4210,01-2016,26900,0078,38.706896551724135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,27.02
4211,01-2016,26900,0078,38.706896551724135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,27.02
4212,01-2016,26900,0043,42.54545454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,27.02
4213,01-2016,26900,0043,42.54545454545455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,27.02
4214,01-2016,26900,0043,42.54545454545455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,27.02
4215,01-2016,26900,0043,42.54545454545455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,27.02
4216,01-2016,26900,0081,43.33870967741935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,27.02
4217,01-2016,26900,0081,43.33870967741935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,27.02
4218,01-2016,26900,0081,43.33870967741935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,27.02
4219,01-2016,26900,0081,43.33870967741935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,27.02
4220,01-2016,26900,0083,43.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,27.02
4221,01-2016,26900,0083,43.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,27.02
4222,01-2016,26900,0083,43.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,27.02
4223,01-2016,26900,0083,43.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,27.02
4224,01-2016,26900,0084,40.81818181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,27.02
4225,01-2016,26900,0084,40.81818181818182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,27.02
4226,01-2016,26900,0084,40.81818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,27.02
4227,01-2016,26900,0084,40.81818181818182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,27.02
4228,01-2016,26900,0087,38.642857142857146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",557.0,46.0,27.02
4229,01-2016,26900,0087,38.642857142857146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,4559.0,103.0,27.02
4230,01-2016,26900,0087,38.642857142857146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,77323.0,1684.0,27.02
4231,01-2016,26900,0087,38.642857142857146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,46612.0,2617.0,27.02
4232,01-2016,17140,0020,45.45454545454545,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,27.02
4233,01-2016,17140,0020,45.45454545454545,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,27.02
4234,01-2016,17140,0020,45.45454545454545,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,27.02
4235,01-2016,17140,0020,45.45454545454545,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,27.02
4236,01-2016,17140,3002,33.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,27.02
4237,01-2016,17140,3002,33.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,27.02
4238,01-2016,17140,3002,33.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,27.02
4239,01-2016,17140,3002,33.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,27.02
4240,01-2016,17140,0042,40.36363636363637,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,27.02
4241,01-2016,17140,0042,40.36363636363637,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,27.02
4242,01-2016,17140,0042,40.36363636363637,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,27.02
4243,01-2016,17140,0042,40.36363636363637,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,27.02
4244,01-2016,17140,0040,33.45652173913044,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,27.02
4245,01-2016,17140,0040,33.45652173913044,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,27.02
4246,01-2016,17140,0040,33.45652173913044,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,27.02
4247,01-2016,17140,0040,33.45652173913044,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,27.02
4248,01-2016,17140,0022,48.666666666666664,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,27.02
4249,01-2016,17140,0022,48.666666666666664,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,27.02
4250,01-2016,17140,0022,48.666666666666664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,27.02
4251,01-2016,17140,0022,48.666666666666664,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,27.02
4252,01-2016,17140,0006,38.46153846153846,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,27.02
4253,01-2016,17140,0006,38.46153846153846,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,27.02
4254,01-2016,17140,0006,38.46153846153846,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,27.02
4255,01-2016,17140,0006,38.46153846153846,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,27.02
4256,01-2016,17140,0019,39.63636363636363,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,27.02
4257,01-2016,17140,0019,39.63636363636363,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,27.02
4258,01-2016,17140,0019,39.63636363636363,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,27.02
4259,01-2016,17140,0019,39.63636363636363,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,27.02
4260,01-2016,17140,0016,41.09090909090909,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,27.02
4261,01-2016,17140,0016,41.09090909090909,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,27.02
4262,01-2016,17140,0016,41.09090909090909,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,27.02
4263,01-2016,17140,0016,41.09090909090909,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,27.02
4264,01-2016,17140,0014,44.05882352941177,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,27.02
4265,01-2016,17140,0014,44.05882352941177,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,27.02
4266,01-2016,17140,0014,44.05882352941177,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,27.02
4267,01-2016,17140,0014,44.05882352941177,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,27.02
4268,01-2016,17140,0010,36.81818181818182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,27.02
4269,01-2016,17140,0010,36.81818181818182,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,27.02
4270,01-2016,17140,0010,36.81818181818182,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,27.02
4271,01-2016,17140,0010,36.81818181818182,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,27.02
4272,01-2016,17140,0003,43.27272727272727,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",454.0,42.0,27.02
4273,01-2016,17140,0003,43.27272727272727,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,3193.0,145.0,27.02
4274,01-2016,17140,0003,43.27272727272727,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,99514.0,2171.0,27.02
4275,01-2016,17140,0003,43.27272727272727,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,57858.0,2853.0,27.02
4276,01-2016,18020,0008,33.88095238095238,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",41.0,3.0,27.02
4277,01-2016,18020,0008,33.88095238095238,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,135.0,12.0,27.02
4278,01-2016,18020,0008,33.88095238095238,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,13008.0,138.0,27.02
4279,01-2016,18020,0008,33.88095238095238,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,1031.0,91.0,27.02
4280,01-2016,19820,0005,39.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",363.0,38.0,27.02
4281,01-2016,19820,0005,39.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,10047.0,96.0,27.02
4282,01-2016,19820,0005,39.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,229757.0,5315.0,27.02
4283,01-2016,19820,0005,39.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,90848.0,5431.0,27.02
4284,01-2016,19820,0001,41.642857142857146,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",363.0,38.0,27.02
4285,01-2016,19820,0001,41.642857142857146,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,10047.0,96.0,27.02
4286,01-2016,19820,0001,41.642857142857146,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,229757.0,5315.0,27.02
4287,01-2016,19820,0001,41.642857142857146,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,90848.0,5431.0,27.02
4288,01-2016,19820,0025,41.09090909090909,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",363.0,38.0,27.02
4289,01-2016,19820,0025,41.09090909090909,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,10047.0,96.0,27.02
4290,01-2016,19820,0025,41.09090909090909,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,229757.0,5315.0,27.02
4291,01-2016,19820,0025,41.09090909090909,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,90848.0,5431.0,27.02
4292,01-2016,19820,0009,37.36363636363637,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",363.0,38.0,27.02
4293,01-2016,19820,0009,37.36363636363637,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,10047.0,96.0,27.02
4294,01-2016,19820,0009,37.36363636363637,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,229757.0,5315.0,27.02
4295,01-2016,19820,0009,37.36363636363637,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,90848.0,5431.0,27.02
4296,01-2016,19820,0015,46.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",363.0,38.0,27.02
4297,01-2016,19820,0015,46.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,10047.0,96.0,27.02
4298,01-2016,19820,0015,46.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,229757.0,5315.0,27.02
4299,01-2016,19820,0015,46.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,90848.0,5431.0,27.02
4300,01-2016,19820,0016,44.27272727272727,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",363.0,38.0,27.02
4301,01-2016,19820,0016,44.27272727272727,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,10047.0,96.0,27.02
4302,01-2016,19820,0016,44.27272727272727,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,229757.0,5315.0,27.02
4303,01-2016,19820,0016,44.27272727272727,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,90848.0,5431.0,27.02
4304,01-2016,19820,0019,40.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",363.0,38.0,27.02
4305,01-2016,19820,0019,40.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,10047.0,96.0,27.02
4306,01-2016,19820,0019,40.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,229757.0,5315.0,27.02
4307,01-2016,19820,0019,40.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,90848.0,5431.0,27.02
4308,01-2016,19820,0033,48.38461538461539,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",363.0,38.0,27.02
4309,01-2016,19820,0033,48.38461538461539,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,10047.0,96.0,27.02
4310,01-2016,19820,0033,48.38461538461539,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,229757.0,5315.0,27.02
4311,01-2016,19820,0033,48.38461538461539,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,90848.0,5431.0,27.02
4312,01-2016,19820,0036,38.27272727272727,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",363.0,38.0,27.02
4313,01-2016,19820,0036,38.27272727272727,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,10047.0,96.0,27.02
4314,01-2016,19820,0036,38.27272727272727,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,229757.0,5315.0,27.02
4315,01-2016,19820,0036,38.27272727272727,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,90848.0,5431.0,27.02
4316,01-2016,19820,0039,39.70967741935484,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",363.0,38.0,27.02
4317,01-2016,19820,0039,39.70967741935484,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,10047.0,96.0,27.02
4318,01-2016,19820,0039,39.70967741935484,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,229757.0,5315.0,27.02
4319,01-2016,19820,0039,39.70967741935484,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,90848.0,5431.0,27.02
4320,01-2016,19820,0095,41.36363636363637,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",363.0,38.0,27.02
4321,01-2016,19820,0095,41.36363636363637,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,10047.0,96.0,27.02
4322,01-2016,19820,0095,41.36363636363637,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing,229757.0,5315.0,27.02
4323,01-2016,19820,0095,41.36363636363637,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wholesale trade,90848.0,5431.0,27.02
4324,01-2016,22420,0021,37.09090909090909,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mining, quarrying, and oil and gas extraction",10.0,4.0,27.02
4325,01-2016,22420,0021,37.09090909090909,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utilities,0.0,5.0,27.02
